1,0.0674534936251663,0.17156003108468992,0.36479266590194037,0.0,0.07720201398811047,0.08118921208393498,0.12543720102206393,0.17842607830472823,0.17304037514686685,0.4292444589182916,0.2771863702715662,0.2851586714200438,0.23053996020057915,0.0713704313218913,0.31358345583973823,0.1951583788721343,0.26787940330621646,0.5651194381686503
1,0.27971247102171426,0.08892697331943128,0.09454389656694638,0.3540705711464462,0.08003427598748815,0.2525032497779038,0.39011711147499334,0.11098313054323963,0.2690828987365992,0.1483306273005491,0.1915702221766834,0.1970800728261832,0.1593317570159008,0.18497188423873273,0.3250876959460288,0.06743934408381558,0.3025407159089248,0.4942297787997808
1,0.5579453110004121,0.1773835381876258,0.37717534424227117,0.17656704241036628,0.15964518436886324,0.08394513343847919,0.0,0.036896529890474615,0.17891413168206488,0.1479383054995541,0.19106353535178996,0.49139703229594467,0.23836550725399444,0.036896529890474615,0.4323038224561529,0.06726097279657446,0.13760377078439326,0.6681394189706649
1,0.15599206643240515,0.09918687056753046,0.0,0.4936515688260853,0.2678045505323322,0.37551421829592724,0.0,0.20631290659940277,0.10004272664287749,0.1654441861909785,0.0,0.10990903516210625,0.17771456477739075,0.24757548791928333,0.24172966511950156,0.26327041561062897,0.09713348499273486,0.5938108105606821
1,0.3834336596490794,0.24380460904611262,0.5184082372263491,0.08089412577423853,0.43884829628300276,0.15383772848672672,0.0,0.13523305318355483,0.32787777545574187,0.406667282700298,0.0,0.0,0.0728047131968147,0.10142478988766611,0.0990299189165072,0.0,0.3022524881189003,0.5794429821818647
1,0.0,0.3156854772179262,0.11187507378880247,0.20948825208088998,0.09470564316537788,0.09959683888147648,0.0,0.4815354209935642,0.0,0.17552164102563458,0.0,0.0,0.377078853745602,0.3939835262674616,0.0,0.2793066135798624,0.13771319291182835,0.48468082017628206
1,0.06737261899336093,0.3427086719329128,0.0,0.0852827962924805,0.07710945118490539,0.32436747501904595,0.12528680573633227,0.2494970114144946,0.08641645257117223,0.2858198721469325,0.0,0.0,0.30701806665292986,0.10692729060621196,0.2088049860477485,0.2923865851080713,0.16456704295359045,0.6735589304745782
1,0.46548845844337794,0.33826147726051553,0.44953399577404496,0.16835223045916511,0.152217664767232,0.08003957169829393,0.0,0.07035982501001527,0.5970654234988876,0.0,0.36434854315709964,0.0,0.1515170074132486,0.035179912505007634,0.20609540646143645,0.03206582224682417,0.22221306090651158,0.6260150066375801
1,0.25994585506848233,0.16528543066910414,0.3514508158299907,0.24678693365473095,0.37189221900548436,0.07821981495418358,0.0,0.10314021631520252,0.3334232658791539,0.13784845418455557,0.17803240959360464,0.09157644609235878,0.0,0.13752028842027003,0.2014096804151743,0.1253471316390761,0.2745021790923961,0.5930247722678849
1,0.3740113618595296,0.23781348236464275,0.3371127632729212,0.23671882777543993,0.21403213412817848,0.0,0.0,0.06595495350602949,0.5596861879818709,0.13222468467831253,0.0,0.08784042432794484,0.07101564833263199,0.032977476753014746,0.4829820479597346,0.09017503163719573,0.2851338904910127,0.6193636755168341
1,0.1214660815473556,0.0,0.3284480411833754,0.4612690100441139,0.13902061439262917,0.07310025712347588,0.0,0.03212986520456678,0.3895005134087767,0.12882614783564816,0.24957004037712335,0.1711653692795527,0.27676140602646837,0.06425973040913356,0.2823408512433246,0.11714304818892396,0.23754200518719054,0.6913820345461572
1,0.303613954407594,0.23166191989414855,0.4104907614157077,0.3074607745659865,0.27799430387297835,0.0,0.22584143584177613,0.0,0.6230956440887746,0.0,0.08317597351215555,0.1711364817653739,0.06917867427734697,0.09637332797836208,0.18819546712359997,0.0,0.3981817061142324,0.5246877296839233
